id_pelanggan;usia;status_pekerjaan;lama_bekerja_tahun;pendapatan_tahunan;skor_kredit;lama_riwayat_kredit_tahun;aset_tabungan;hutang_saat_ini;gagal_bayar_tercatat;tunggakan_2thn_terakhir;catatan_negatif;tipe_produk;tujuan_pinjaman;jumlah_pinjaman;suku_bunga;rasio_hutang_terhadap_pendapatan;rasio_pinjaman_terhadap_pendapatan;rasio_pembayaran_terhadap_pendapatan;status_pinjaman
CUST127266;27.0;Bekerja;7.4;59641;635;8.6;57223;15338;0;1;0;Pinjaman Pribadi;Medis;3100;13.49;0.257;0.052;0.017;1
CUST127267;47.0;Wiraswasta;10.5;108886;558;8.7;2130;30257;0;0;0;Kredit Berjalan;Pribadi;44800;14.78;0.278;0.411;0.137;0
CUST127268;39.0;Bekerja;16.3;15000;673;13.5;546;3203;0;0;0;Pinjaman Pribadi;Pendidikan;19800;12.82;0.214;1.32;0.44;1
CUST127269;18.0;Wiraswasta;1.0;53852;576;1.7;561;5201;0;2;0;Kartu Kredit;Renovasi Rumah;3600;22.48;0.097;0.067;0.022;0
CUST127270;23.0;Mahasiswa;0.4;15000;640;2.3;1200;4475;0;0;0;Kredit Berjalan;Pribadi;14400;11.87;0.298;0.96;0.32;1
CUST127271;53.0;Wiraswasta;17.6;68853;522;3.1;495;19499;0;0;0;Kartu Kredit;Pribadi;50000;22.48;0.283;0.726;0.242;1
CUST127272;18.0;Mahasiswa;0.6;28673;455;1.2;346;4999;0;0;0;Kartu Kredit;Bisnis;2900;22.62;0.174;0.101;0.034;0
CUST127273;62.0;Bekerja;26.9;68063;662;1.3;110;20908;0;0;0;Kredit Berjalan;Renovasi Rumah;23700;10.21;0.307;0.348;0.116;1
CUST127274;28.0;Mahasiswa;1.4;76257;591;7.2;289;2486;0;0;0;Kartu Kredit;Pribadi;7600;21.57;0.033;0.1;0.033;1
CUST127275;53.0;Bekerja;21.6;66021;664;13.5;664;23218;0;0;0;Pinjaman Pribadi;Medis;83400;12.66;0.352;1.263;0.421;1
CUST127276;31.0;Bekerja;9.2;23211;594;5.1;53;8727;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;31900;16.51;0.376;1.374;0.458;0
CUST127277;44.0;Bekerja;8.1;48897;650;24.6;2472;12870;0;0;0;Kartu Kredit;Pendidikan;28200;18.9;0.263;0.577;0.192;1
CUST127278;51.0;Bekerja;7.2;47410;697;2.7;125;13115;0;2;0;Pinjaman Pribadi;Pendidikan;78400;12.45;0.277;1.654;0.551;1
CUST127279;51.0;Wiraswasta;1.3;32914;617;6.7;122;9614;0;2;0;Kartu Kredit;Medis;41200;20.68;0.292;1.252;0.417;1
CUST127280;27.0;Bekerja;5.9;59589;590;6.2;659;36889;0;0;0;Pinjaman Pribadi;Pendidikan;14600;16.04;0.619;0.245;0.082;0
CUST127281;24.0;Bekerja;3.5;53640;656;4.1;758;5612;0;1;0;Kartu Kredit;Bisnis;70000;18.37;0.105;1.305;0.435;1
CUST127282;34.0;Wiraswasta;4.7;85498;736;4.1;142;40663;0;0;0;Kartu Kredit;Medis;37200;16.5;0.476;0.435;0.145;1
CUST127283;19.0;Bekerja;0.3;65695;557;0.9;2025;4766;0;2;0;Pinjaman Pribadi;Pribadi;56600;15.95;0.073;0.862;0.287;0
CUST127284;37.0;Bekerja;4.0;36522;631;1.1;105;14116;0;0;0;Pinjaman Pribadi;Pendidikan;25400;14.33;0.387;0.695;0.232;1
CUST127285;25.0;Bekerja;2.4;41923;579;6.8;182;3588;1;2;0;Kredit Berjalan;Bisnis;16300;13.92;0.086;0.389;0.13;0
CUST127286;47.0;Bekerja;8.8;63322;579;27.7;1257;36870;0;0;0;Pinjaman Pribadi;Pendidikan;85700;15.93;0.582;1.353;0.451;0
CUST127287;28.0;Bekerja;9.7;57012;653;1.7;108;4753;0;0;0;Pinjaman Pribadi;Medis;93400;11.61;0.083;1.638;0.546;0
CUST127288;18.0;Wiraswasta;1.0;121327;700;0.5;560;16243;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;10.86;0.134;0.824;0.275;1
CUST127289;51.0;Bekerja;19.2;47222;687;5.1;1516;32278;0;0;0;Kartu Kredit;Pendidikan;41900;17.36;0.684;0.887;0.296;0
CUST127290;37.0;Bekerja;0.4;50306;622;12.6;727;20514;0;0;0;Kredit Berjalan;Konsolidasi Hutang;31900;12.74;0.408;0.634;0.211;0
CUST127291;35.0;Bekerja;14.1;111087;777;4.7;312;17947;0;0;0;Kartu Kredit;Bisnis;39700;15.14;0.162;0.357;0.119;1
CUST127292;48.0;Bekerja;22.7;31990;665;10.8;502;8487;0;1;0;Kredit Berjalan;Pribadi;21500;10.7;0.265;0.672;0.224;1
CUST127293;45.0;Bekerja;13.9;96056;664;4.8;769;27718;0;0;0;Kredit Berjalan;Pendidikan;22100;10.16;0.289;0.23;0.077;1
CUST127294;25.0;Bekerja;5.4;28978;602;2.5;1265;5786;0;0;0;Kartu Kredit;Medis;1200;20.52;0.2;0.041;0.014;1
CUST127295;29.0;Wiraswasta;2.0;54824;660;9.1;891;27865;0;0;0;Kartu Kredit;Medis;39500;18.61;0.508;0.72;0.24;0
CUST127296;21.0;Bekerja;1.3;15596;637;0.5;20;2193;0;0;0;Pinjaman Pribadi;Pribadi;27900;13.55;0.141;1.789;0.596;1
CUST127297;18.0;Mahasiswa;0.5;15000;553;0.6;61;1081;0;0;1;Kartu Kredit;Pribadi;1500;22.88;0.072;0.1;0.033;1
CUST127298;41.0;Bekerja;13.6;43782;714;19.9;17462;6465;0;1;0;Kartu Kredit;Pendidikan;31300;16.73;0.148;0.715;0.238;1
CUST127299;39.0;Bekerja;13.1;28203;660;9.1;13399;2464;0;0;0;Kartu Kredit;Pribadi;20900;17.13;0.087;0.741;0.247;1
CUST127300;44.0;Bekerja;25.6;65171;778;3.8;407;23991;0;0;0;Pinjaman Pribadi;Medis;24700;8.5;0.368;0.379;0.126;1
CUST127301;50.0;Bekerja;0.6;71813;782;2.4;371;39909;0;0;0;Pinjaman Pribadi;Medis;55100;8.45;0.556;0.767;0.256;0
CUST127302;44.0;Bekerja;9.3;57929;737;3.8;555;7737;0;0;0;Kartu Kredit;Medis;69500;17.45;0.134;1.2;0.4;1
CUST127303;45.0;Bekerja;25.6;40410;665;1.0;2127;16170;0;0;0;Kartu Kredit;Konsolidasi Hutang;39300;18.4;0.4;0.973;0.324;0
CUST127304;18.0;Wiraswasta;1.0;37041;673;1.4;43;15204;0;0;0;Kartu Kredit;Medis;9900;18.04;0.41;0.267;0.089;1
CUST127305;31.0;Bekerja;7.4;46459;537;5.6;106;9725;1;3;0;Pinjaman Pribadi;Renovasi Rumah;6400;15.11;0.209;0.138;0.046;0
CUST127306;46.0;Bekerja;15.9;47452;667;23.7;8957;6958;0;0;0;Pinjaman Pribadi;Pendidikan;88900;12.67;0.147;1.873;0.624;1
CUST127307;20.0;Mahasiswa;0.8;15000;527;1.0;28;3724;0;1;0;Pinjaman Pribadi;Pendidikan;17100;15.97;0.248;1.14;0.38;0
CUST127308;36.0;Bekerja;3.8;59220;621;7.9;414;21119;0;2;0;Kartu Kredit;Bisnis;1800;20.5;0.357;0.03;0.01;1
CUST127309;41.0;Bekerja;1.7;52389;698;7.3;283;25932;0;0;0;Kredit Berjalan;Medis;23900;10.26;0.495;0.456;0.152;0
CUST127310;40.0;Bekerja;8.4;39424;715;13.9;2368;16007;0;0;0;Kredit Berjalan;Pribadi;12600;7.98;0.406;0.32;0.107;1
CUST127311;39.0;Mahasiswa;0.7;53369;623;12.6;2610;32857;0;2;0;Kartu Kredit;Pendidikan;5300;19.66;0.616;0.099;0.033;0
CUST127312;42.0;Bekerja;13.3;34298;607;17.9;32706;10605;0;0;1;Kredit Berjalan;Konsolidasi Hutang;14700;11.6;0.309;0.429;0.143;0
CUST127313;37.0;Wiraswasta;5.9;35325;501;16.5;22267;3619;0;1;1;Pinjaman Pribadi;Bisnis;10300;16.88;0.102;0.292;0.097;0
CUST127314;18.0;Bekerja;0.0;24822;556;0.3;12;655;0;1;1;Kartu Kredit;Konsolidasi Hutang;16800;22.16;0.026;0.677;0.226;0
CUST127315;41.0;Bekerja;13.9;41888;611;21.6;815;13249;0;0;0;Pinjaman Pribadi;Renovasi Rumah;41900;13.69;0.316;1.0;0.333;1
CUST127316;38.0;;14.1;52544;782;2.4;399;1636;0;0;0;Kredit Berjalan;Bisnis;25600;6.06;0.031;0.487;0.162;1
CUST127317;18.0;Bekerja;0.0;15000;617;1.2;210;3193;0;2;0;Kartu Kredit;Konsolidasi Hutang;7300;20.5;0.213;0.487;0.162;0
CUST127318;51.0;Bekerja;7.0;24833;701;24.7;1231;9094;0;1;0;Kartu Kredit;Medis;19200;16.59;0.366;0.773;0.258;1
CUST127319;41.0;Mahasiswa;0.4;30576;700;22.0;358;9163;0;0;0;Kredit Berjalan;Pendidikan;20400;8.61;0.3;0.667;0.222;1
CUST127320;18.0;Mahasiswa;0.8;23136;684;1.0;43;11832;0;0;0;Kartu Kredit;Konsolidasi Hutang;2300;17.43;0.511;0.099;0.033;0
CUST127321;25.0;Bekerja;0.6;43071;658;3.6;860;16526;0;1;0;Kredit Berjalan;Medis;15300;9.17;0.384;0.355;0.118;1
CUST127322;28.0;Bekerja;9.0;21390;702;6.4;6196;5746;0;1;0;Kredit Berjalan;Bisnis;7300;8.39;0.269;0.341;0.114;1
CUST127323;28.0;Bekerja;4.2;31207;733;8.5;582;22147;0;0;0;Kartu Kredit;Renovasi Rumah;26300;16.33;0.71;0.843;0.281;0
CUST127324;38.0;Mahasiswa;1.7;19792;623;14.1;5152;5199;0;1;0;Pinjaman Pribadi;Pribadi;22300;14.31;0.263;1.127;0.376;0
CUST127325;23.0;Bekerja;4.6;70031;580;3.3;813;11077;0;2;0;Pinjaman Pribadi;Pendidikan;96400;15.12;0.158;1.377;0.459;0
CUST127326;48.0;;6.1;40087;829;28.0;10493;13973;0;0;0;Kartu Kredit;Medis;41200;14.01;0.349;1.028;0.343;1
CUST127327;47.0;Wiraswasta;12.9;81440;713;24.8;20222;10388;0;0;0;Kredit Berjalan;Konsolidasi Hutang;30800;9.26;0.128;0.378;0.126;1
CUST127328;42.0;Bekerja;23.3;29067;693;10.8;38;14631;0;0;0;Pinjaman Pribadi;Renovasi Rumah;45300;11.93;0.503;1.558;0.519;0
CUST127329;35.0;Bekerja;14.0;45387;673;15.6;894;6815;0;0;0;Kartu Kredit;Renovasi Rumah;24200;18.41;0.15;0.533;0.178;1
CUST127330;46.0;Wiraswasta;2.0;159732;739;12.6;1647;17848;0;0;0;Kartu Kredit;Medis;70000;16.39;0.112;0.438;0.146;1
CUST127331;31.0;Bekerja;12.6;64716;595;0.8;505;20823;0;1;0;Kartu Kredit;Pribadi;1400;21.92;0.322;0.022;0.007;0
CUST127332;26.0;Bekerja;0.2;34055;664;7.2;6614;9026;0;1;0;Kartu Kredit;Medis;13000;18.71;0.265;0.382;0.127;1
CUST127333;49.0;Bekerja;1.1;28245;534;16.0;3635;6152;0;1;0;Pinjaman Pribadi;Pribadi;35900;15.44;0.218;1.271;0.424;0
CUST127334;38.0;Bekerja;12.9;35871;675;5.1;476;18646;0;0;0;Pinjaman Pribadi;Pendidikan;60500;11.58;0.52;1.687;0.562;0
CUST127335;26.0;Bekerja;5.1;21603;628;6.7;609;5632;0;2;0;Kartu Kredit;Pribadi;1400;19.76;0.261;0.065;0.022;1
CUST127336;29.0;Bekerja;9.1;30231;635;0.9;8;16706;0;1;0;Kartu Kredit;Pendidikan;18500;20.63;0.553;0.612;0.204;0
CUST127337;26.0;Bekerja;2.4;52299;696;3.8;19785;8993;0;0;0;Kartu Kredit;Renovasi Rumah;21000;18.28;0.172;0.402;0.134;1
CUST127338;59.0;Wiraswasta;15.0;54988;674;13.7;707;11267;0;0;0;Pinjaman Pribadi;Medis;30400;11.74;0.205;0.553;0.184;1
CUST127339;35.0;Wiraswasta;11.3;181906;671;1.4;981;33832;0;2;1;Kredit Berjalan;Bisnis;35100;10.17;0.186;0.193;0.064;0
CUST127340;36.0;Wiraswasta;10.8;31815;643;6.1;8048;12685;0;2;0;Pinjaman Pribadi;Pribadi;33900;14.67;0.399;1.066;0.355;1
CUST127341;43.0;Bekerja;10.6;69496;633;17.4;30956;21896;0;2;0;Kartu Kredit;Renovasi Rumah;70000;19.42;0.315;1.007;0.336;0
CUST127342;20.0;Bekerja;1.7;17339;606;1.6;7;4318;0;1;1;Kartu Kredit;Medis;11500;20.79;0.249;0.663;0.221;0
CUST127343;48.0;Bekerja;14.5;55279;585;27.4;135983;17358;0;0;0;Pinjaman Pribadi;Pribadi;36100;16.52;0.314;0.653;0.218;1
CUST127344;27.0;Bekerja;4.8;23004;559;5.9;831;2153;1;2;1;Kartu Kredit;Pendidikan;900;22.72;0.094;0.039;0.013;0
CUST127345;56.0;Bekerja;22.3;187721;732;1.3;4532;86192;0;0;0;Kartu Kredit;Konsolidasi Hutang;70000;15.62;0.459;0.373;0.124;0
CUST127346;31.0;Wiraswasta;4.0;66619;669;3.9;525;23324;0;1;0;Kartu Kredit;Pendidikan;68200;18.3;0.35;1.024;0.341;1
CUST127347;47.0;Bekerja;8.3;27372;558;19.4;940;5919;0;1;0;Pinjaman Pribadi;Medis;43100;16.21;0.216;1.575;0.525;0
CUST127348;18.0;Bekerja;0.0;15145;611;1.2;76;4792;0;2;0;Kartu Kredit;Bisnis;13100;20.49;0.316;0.865;0.288;0
CUST127349;20.0;Bekerja;0.3;16852;666;1.8;195;4183;1;0;0;Pinjaman Pribadi;Medis;20900;12.86;0.248;1.24;0.413;0
CUST127350;31.0;Bekerja;6.5;51142;558;4.4;1624;3303;0;2;1;Pinjaman Pribadi;Pendidikan;81700;15.97;0.065;1.598;0.533;0
CUST127351;18.0;Wiraswasta;1.0;52089;647;0.2;156;1442;1;1;0;Kartu Kredit;Pribadi;65200;19.68;0.028;1.252;0.417;0
CUST127352;42.0;Bekerja;9.1;58476;613;21.3;31146;12288;0;1;0;Kartu Kredit;Pendidikan;7200;20.06;0.21;0.123;0.041;1
CUST127353;38.0;Bekerja;9.2;72349;642;16.1;3902;11707;0;1;0;Kredit Berjalan;Bisnis;50000;11.29;0.162;0.691;0.23;0
CUST127354;23.0;Wiraswasta;1.0;32661;653;3.5;2761;2914;0;0;0;Pinjaman Pribadi;Pendidikan;34700;12.81;0.089;1.062;0.354;1
CUST127355;34.0;Bekerja;7.8;89914;593;5.3;160;8959;0;0;0;Pinjaman Pribadi;Bisnis;100000;16.04;0.1;1.112;0.371;0
CUST127356;44.0;Wiraswasta;16.4;21079;632;17.1;1892;6642;0;2;1;Kartu Kredit;Pendidikan;15000;19.43;0.315;0.712;0.237;1
CUST127357;18.0;Bekerja;0.0;47519;618;1.6;17;8911;0;0;0;Kartu Kredit;Bisnis;12300;19.5;0.188;0.259;0.086;1
CUST127358;19.0;Bekerja;0.9;25192;714;1.2;18;14336;0;1;0;Kredit Berjalan;Pendidikan;8200;8.59;0.569;0.326;0.109;0
CUST127359;30.0;Bekerja;5.2;96511;684;0.1;67;10816;0;1;0;Kartu Kredit;Bisnis;70000;18.44;0.112;0.725;0.242;1
CUST127360;35.0;Bekerja;12.7;33594;642;11.0;4457;7162;0;1;0;Kartu Kredit;Medis;19100;19.04;0.213;0.569;0.19;0
CUST127361;34.0;Bekerja;10.9;32966;707;15.5;5999;8055;0;0;0;Kartu Kredit;Pendidikan;37900;17.01;0.244;1.15;0.383;1
CUST127362;45.0;Bekerja;11.0;71188;658;22.4;4921;7012;0;0;0;Kredit Berjalan;Konsolidasi Hutang;24200;10.84;0.098;0.34;0.113;1
CUST127363;40.0;Bekerja;17.9;28583;718;1.4;26;7685;0;0;0;Kartu Kredit;Pendidikan;6600;15.92;0.269;0.231;0.077;1
CUST127364;43.0;Bekerja;0.7;26477;637;7.4;3228;11493;0;1;1;Kartu Kredit;Pribadi;7500;20.56;0.434;0.283;0.094;1
CUST127365;18.0;Bekerja;0.0;36749;642;0.4;43;970;0;2;0;Pinjaman Pribadi;Medis;11800;13.77;0.026;0.321;0.107;0
CUST127366;36.0;Bekerja;0.2;69825;540;3.1;580;17580;0;1;1;Kartu Kredit;Pendidikan;70000;21.82;0.252;1.003;0.334;0
CUST127367;31.0;Bekerja;10.3;66790;605;7.8;10027;13574;0;0;0;Pinjaman Pribadi;Renovasi Rumah;100000;13.51;0.203;1.497;0.499;1
CUST127368;52.0;Wiraswasta;4.9;93623;705;1.0;128;15630;0;0;0;Kartu Kredit;Renovasi Rumah;65400;16.1;0.167;0.699;0.233;1
CUST127369;37.0;Bekerja;7.8;31817;615;7.2;5239;4628;0;0;0;Kredit Berjalan;Pribadi;12800;11.44;0.145;0.402;0.134;1
CUST127370;26.0;Bekerja;4.9;36563;512;7.4;137;3007;0;1;1;Kartu Kredit;Bisnis;9400;22.14;0.082;0.257;0.086;0
CUST127371;45.0;Bekerja;26.2;31939;617;14.4;2363;8043;0;0;0;Kartu Kredit;Renovasi Rumah;25800;19.35;0.252;0.808;0.269;1
CUST127372;41.0;Mahasiswa;2.0;67257;591;22.1;3443;15208;1;0;1;Kartu Kredit;Renovasi Rumah;6700;23.0;0.226;0.1;0.033;0
CUST127373;25.0;Wiraswasta;2.7;60848;616;3.3;81;25217;0;1;0;Pinjaman Pribadi;Konsolidasi Hutang;6200;14.72;0.414;0.102;0.034;0
CUST127374;30.0;Bekerja;6.5;54320;605;8.2;1105;9388;0;0;0;Pinjaman Pribadi;Renovasi Rumah;37600;14.11;0.173;0.692;0.231;1
CUST127375;31.0;Bekerja;1.7;48206;639;5.0;391;3611;0;0;0;Kredit Berjalan;Medis;15100;12.68;0.075;0.313;0.104;1
CUST127376;49.0;Wiraswasta;10.4;74596;701;25.5;6089;7026;0;0;0;Kartu Kredit;Pendidikan;70000;16.32;0.094;0.938;0.313;1
CUST127377;37.0;Bekerja;16.4;102899;658;1.3;381;8000;0;0;0;Kartu Kredit;Konsolidasi Hutang;63700;17.14;0.078;0.619;0.206;1
CUST127378;43.0;Bekerja;23.9;52809;628;11.3;1661;11897;0;2;0;Pinjaman Pribadi;Konsolidasi Hutang;83200;14.95;0.225;1.575;0.525;0
CUST127379;29.0;Bekerja;7.2;68154;534;0.1;21;26161;0;1;0;Kartu Kredit;Renovasi Rumah;9900;21.6;0.384;0.145;0.048;0
CUST127380;39.0;Wiraswasta;13.9;57683;751;13.6;20862;20694;0;1;0;Kartu Kredit;Pendidikan;56000;15.72;0.359;0.971;0.324;1
CUST127381;50.0;Bekerja;25.6;209198;696;5.3;72;135855;0;0;0;Pinjaman Pribadi;Pendidikan;23800;11.97;0.649;0.114;0.038;0
CUST127382;30.0;Bekerja;11.6;47163;539;3.5;117;5678;1;1;0;Kredit Berjalan;Konsolidasi Hutang;14000;13.42;0.12;0.297;0.099;0
CUST127383;36.0;Bekerja;14.6;34802;597;4.1;864;16699;0;0;0;Pinjaman Pribadi;Pribadi;32000;16.52;0.48;0.919;0.306;0
CUST127384;18.0;Bekerja;0.0;15592;612;0.6;18;2632;1;1;0;Kredit Berjalan;Pribadi;7400;12.55;0.169;0.475;0.158;0
CUST127385;25.0;Bekerja;3.3;53344;590;4.2;28;12075;1;0;1;Kredit Berjalan;Pribadi;49400;14.43;0.226;0.926;0.309;0
CUST127386;30.0;Wiraswasta;2.7;33606;692;10.5;2617;12775;0;0;0;Pinjaman Pribadi;Medis;57200;12.0;0.38;1.702;0.567;1
CUST127387;22.0;Bekerja;0.6;15991;633;0.3;2;2779;0;0;0;Kartu Kredit;Medis;6300;20.49;0.174;0.394;0.131;1
CUST127388;50.0;Bekerja;11.3;47287;666;17.9;3100;12821;0;1;0;Pinjaman Pribadi;Bisnis;9200;12.89;0.271;0.195;0.065;1
CUST127389;24.0;Bekerja;4.0;26835;667;5.1;1876;8252;0;0;0;Pinjaman Pribadi;Pendidikan;16100;12.86;0.308;0.6;0.2;1
CUST127390;44.0;Bekerja;15.4;33496;706;21.8;7542;12744;0;0;0;Kartu Kredit;Renovasi Rumah;31700;17.3;0.38;0.946;0.315;1
CUST127391;37.0;Wiraswasta;11.5;130555;726;3.3;126;45808;0;0;0;Kartu Kredit;Bisnis;70000;15.86;0.351;0.536;0.179;1
CUST127392;35.0;Bekerja;15.2;30957;696;7.0;744;4659;0;0;0;Kartu Kredit;Pribadi;16100;17.22;0.15;0.52;0.173;1
CUST127393;52.0;Wiraswasta;2.5;26325;643;18.3;868;7703;0;0;0;Kartu Kredit;Pribadi;21400;20.11;0.293;0.813;0.271;1
CUST127394;18.0;Bekerja;0.0;23860;652;0.4;7;8262;0;0;0;Kredit Berjalan;Pribadi;14800;9.9;0.346;0.62;0.207;0
CUST127395;32.0;Bekerja;10.9;48930;697;6.2;130;8378;0;0;0;Pinjaman Pribadi;Pribadi;6700;11.95;0.171;0.137;0.046;1
CUST127396;22.0;Bekerja;3.7;29828;566;3.1;64;3670;0;0;0;Kredit Berjalan;Pendidikan;20200;13.69;0.123;0.677;0.226;1
CUST127397;18.0;Bekerja;0.0;76626;650;1.7;3649;34769;1;1;0;Kartu Kredit;Pendidikan;70000;18.47;0.454;0.914;0.305;0
CUST127398;20.0;Bekerja;0.4;28063;556;2.0;18;15204;0;2;0;Kartu Kredit;Medis;2000;22.19;0.542;0.071;0.024;0
CUST127399;35.0;Mahasiswa;0.2;48199;716;2.4;282;13640;0;0;0;Kartu Kredit;Renovasi Rumah;4800;16.45;0.283;0.1;0.033;1
CUST127400;26.0;Bekerja;7.5;46369;676;0.2;37;22222;0;0;0;Pinjaman Pribadi;Bisnis;82100;12.46;0.479;1.771;0.59;0
CUST127401;45.0;Bekerja;1.8;49072;756;3.4;163;12322;0;0;0;Pinjaman Pribadi;Pendidikan;48800;9.34;0.251;0.994;0.331;1
CUST127402;32.0;Bekerja;9.3;52257;652;2.9;173;38150;0;0;0;Pinjaman Pribadi;Pribadi;24100;11.77;0.73;0.461;0.154;0
CUST127403;31.0;Bekerja;5.2;43889;614;11.4;15;2789;0;1;0;Kartu Kredit;Pribadi;5100;19.05;0.064;0.116;0.039;1
CUST127404;31.0;Bekerja;3.6;53716;596;1.6;33;26322;0;0;0;Pinjaman Pribadi;Pendidikan;34100;16.09;0.49;0.635;0.212;0
CUST127405;33.0;Bekerja;4.1;28755;668;2.6;110;16281;0;0;0;Pinjaman Pribadi;Pendidikan;28400;11.78;0.566;0.988;0.329;0
CUST127406;29.0;Bekerja;3.9;29823;627;7.6;1716;11569;0;0;0;Kartu Kredit;Pendidikan;5900;19.66;0.388;0.198;0.066;1
CUST127407;24.0;Bekerja;2.2;23603;601;3.3;1202;7147;0;0;0;Pinjaman Pribadi;Pendidikan;18300;13.62;0.303;0.775;0.258;1
CUST127408;46.0;Bekerja;22.8;94041;717;24.7;183;18392;0;2;0;Kartu Kredit;Renovasi Rumah;70000;16.26;0.196;0.744;0.248;1
CUST127409;27.0;Wiraswasta;3.1;196804;694;7.1;260;73452;0;0;0;Kredit Berjalan;Pribadi;20400;10.8;0.373;0.104;0.035;1
CUST127410;30.0;Bekerja;11.3;30809;616;9.9;400;14794;0;1;0;Kredit Berjalan;Pribadi;11900;12.31;0.48;0.386;0.129;0
CUST127411;40.0;Bekerja;14.1;27222;781;7.8;444;7073;0;0;0;Pinjaman Pribadi;Pendidikan;23000;8.7;0.26;0.845;0.282;1
CUST127412;38.0;Wiraswasta;7.1;40117;602;17.0;388;7948;0;0;0;Pinjaman Pribadi;Pribadi;52800;14.35;0.198;1.316;0.439;1
CUST127413;24.0;Bekerja;3.2;55857;507;1.3;19;10096;0;0;0;Kartu Kredit;Bisnis;28200;22.93;0.181;0.505;0.168;0
CUST127414;44.0;Bekerja;24.4;39651;678;9.1;432;11547;0;0;0;Kredit Berjalan;Renovasi Rumah;33400;9.46;0.291;0.842;0.281;1
CUST127415;41.0;Bekerja;19.2;48987;729;15.7;3105;9575;0;0;0;Kredit Berjalan;Bisnis;13500;8.07;0.195;0.276;0.092;1
CUST127416;37.0;Wiraswasta;13.9;90214;741;3.3;621;52174;0;0;1;Pinjaman Pribadi;Pribadi;100000;10.17;0.578;1.108;0.369;0
CUST127417;29.0;Wiraswasta;5.2;79051;695;6.1;1247;32057;0;0;0;Kartu Kredit;Pribadi;9300;17.13;0.406;0.118;0.039;1
CUST127418;30.0;Wiraswasta;5.4;19015;634;3.2;243;6304;0;0;0;Kartu Kredit;Pribadi;3000;19.79;0.332;0.158;0.053;1
CUST127419;32.0;Bekerja;3.4;35983;756;12.4;522;13515;0;0;0;Pinjaman Pribadi;Konsolidasi Hutang;4800;8.03;0.376;0.133;0.044;1
CUST127420;20.0;Bekerja;0.7;32073;676;0.7;144;11082;0;0;0;Pinjaman Pribadi;Renovasi Rumah;32700;12.45;0.346;1.02;0.34;0
CUST127421;34.0;Bekerja;0.9;17789;734;7.4;819;3575;0;0;0;Kartu Kredit;Pendidikan;13100;16.33;0.201;0.736;0.245;1
CUST127422;45.0;Bekerja;15.5;31945;653;2.6;485;10048;0;0;0;Kartu Kredit;Pendidikan;29500;18.04;0.315;0.923;0.308;1
CUST127423;45.0;Bekerja;17.3;84529;704;15.4;10493;19811;0;1;0;Pinjaman Pribadi;Medis;47500;10.71;0.234;0.562;0.187;1
CUST127424;30.0;Bekerja;9.0;21420;608;10.4;237;1062;0;2;1;Kartu Kredit;Medis;13900;19.31;0.05;0.649;0.216;1
CUST127425;47.0;Bekerja;24.8;104513;616;2.7;373;23240;0;0;0;Kredit Berjalan;Medis;34300;12.02;0.222;0.328;0.109;1
CUST127426;57.0;Bekerja;11.5;79778;745;26.4;13289;27183;0;1;0;Kartu Kredit;Pendidikan;70000;15.52;0.341;0.877;0.292;1
CUST127427;31.0;Bekerja;2.3;71970;661;11.3;2783;31013;0;0;0;Kartu Kredit;Pribadi;57200;17.76;0.431;0.795;0.265;1
CUST127428;43.0;Bekerja;2.9;52662;659;8.9;1670;21621;0;1;0;Pinjaman Pribadi;Medis;89500;11.98;0.411;1.7;0.567;0
CUST127429;18.0;Bekerja;0.0;30212;629;1.1;962;9382;0;0;0;Kredit Berjalan;Pendidikan;23200;12.75;0.311;0.768;0.256;1
CUST127430;19.0;Wiraswasta;1.0;47877;584;0.7;31;19489;1;1;0;Kartu Kredit;Pendidikan;37900;21.61;0.407;0.792;0.264;0
CUST127431;36.0;Bekerja;3.5;28911;714;9.7;211;10168;0;0;0;Kartu Kredit;Konsolidasi Hutang;25500;16.27;0.352;0.882;0.294;1
CUST127432;22.0;Mahasiswa;1.1;15000;494;1.2;110;4147;1;2;0;Pinjaman Pribadi;Pribadi;18600;16.62;0.276;1.24;0.413;0
CUST127433;59.0;Bekerja;24.1;81222;688;16.5;668;32271;0;0;0;Kartu Kredit;Renovasi Rumah;16200;17.59;0.397;0.199;0.066;1
CUST127434;42.0;Bekerja;3.4;57296;587;21.9;3130;18045;0;1;0;Kartu Kredit;Pribadi;42300;22.09;0.315;0.738;0.246;1
CUST127435;46.0;Bekerja;14.7;32589;716;17.5;1856;14441;0;1;0;Pinjaman Pribadi;Pribadi;35600;11.18;0.443;1.092;0.364;1
CUST127436;34.0;Bekerja;1.5;43029;717;0.3;43;2984;0;0;0;Pinjaman Pribadi;Pribadi;57800;11.04;0.069;1.343;0.448;1
CUST127437;22.0;Wiraswasta;1.0;50530;579;1.4;16;21803;0;1;0;Kartu Kredit;Konsolidasi Hutang;37900;21.86;0.431;0.75;0.25;0
CUST127438;28.0;Bekerja;5.9;24322;620;6.5;1563;9214;0;1;0;Pinjaman Pribadi;Renovasi Rumah;48400;13.61;0.379;1.99;0.663;0
CUST127439;38.0;Bekerja;11.9;16777;698;6.8;63;2771;0;0;0;Kartu Kredit;Medis;12600;17.71;0.165;0.751;0.25;1
